license_state,license_status,license_number,licensee_name_business,establishment_address_full
Georgia,Active,65008,COUNTRY GROCERY & DELI,6531 DAHLONEGA HWY CLERMONT GA 30527-1214
Georgia,Active,22541,CHEVRON FOOD MART,5694 BUFORD HWY NORCROSS GA 30071-2535
Georgia,Active,17834,PAPIE NASH AMOCO,718 HIGHWAY 3 N HAMPTON GA 30228-2045
Georgia,Active,55924,ROSHAN VENTURES LLC,2355 N ELM ST COMMERCE GA 30529-2243
Georgia,Active,49383,SHIBA FOOD STORE LLC,2402 GA HIGHWAY 313 SYLVESTER GA 31791-7428
Georgia,Active,29341,EXXON FOOD MART,4780 ALABAMA RD NE ROSWELL GA 30075-1661
Georgia,Active,65461,WAREHOUSE LIQUOR STORE,255 WEST LINE ST CALHOUN GA 30701
Georgia,Inactive,64759,WAREHOUSE LIQUOR STORE,255 WEST LINE ST CALHOUN GA 30701
Georgia,Inactive,27112,CITGO FOOD MART,4600 PEACHTREE INDUSTRIAL BLVD NORCROSS GA 30071-1650
Georgia,Inactive,63721,SHELL FOOD MART,6161 MABLETON PKWY SW MABLETON GA 30126-4345
Georgia,Active,38096,MONTERREY MEXICAN REST #53,1000 PEACHTREE INDUSTRIAL BLVD STE 16 SUWANEE GA 30024-1977
Georgia,Active,59991,THE PALACE,4855 OLD NATIONAL HWY COLLEGE PARK GA 30337-6246
Georgia,Active,23240,MK FOOD MART #5,600 E HILL AVE VALDOSTA GA 31601-5841
Georgia,Active,37522,JAX BEVERAGE,928 MARKET PLACE BLVD CUMMING GA 30041-7920
Georgia,Active,68112,MM FOOD MART,8573 BOWMAN HWY DEWY ROSE GA 30634-1732
Georgia,Active,53586,MALONE'S,3490 GA HIGHWAY 257 DEXTER GA 31019-3516
Georgia,Inactive,24682,SOUTH FORKS,1996 NEWCORINTH RD NEWNAN GA 30263
Georgia,Active,21375,RIVERSIDE PETROLEUM INC,2020 BOLTON RD NW ATLANTA GA 30318-1106
Georgia,Active,59079,BIG LIQUOR & WINES,4400 ROSWELL RD STE 156 MARIETTA GA 30062-6483
Georgia,Active,46486,WESTEND STOP & SHOP,785 LEE ST SW ATLANTA GA 30310-2762
Georgia,Inactive,22150,M & M GROCERY'S,4404 BUCHANAN HWY BUCHANAN GA 30113-2120
Georgia,Active,58513,THE LIONS RESTURANT & LOUNG,3979 BUFORD HWY NE STE 106 ATLANTA GA 30345-1683
Georgia,Active,30546,AUSTELL CHEVRON,2688 AUSTELL RD SW MARIETTA GA 30008-4544
Georgia,Active,12786,HALL'S MINIT MART,2778 US HIGHWAY 80 E TWIN CITY GA 30471-5142
Georgia,Active,54746,TOP SHELF LIQUORS,5015 FLOYD RD SW STE 170 MABLETON GA 30126-1676
Georgia,Active,56123,HAPPY TIMES PACKAGE,2836 LAVISTA RD STE B DECATUR GA 30033-1307
Georgia,Inactive,20600,A&A IMPERIAL LLC,6229 TURNER LAKE RD SW COVINGTON GA 30014-3058
Georgia,Inactive,62375,A&A IMPERIAL LLC,6229 TURNER LAKE RD SW COVINGTON GA 30014-3058
Georgia,Active,64160,SHELL FOOD MART,41 BIG HORN DR DAWSONVILLE GA 30534-6999
Georgia,Active,44185,LANIER PACKAGE,4319 MCEVER RD OAKWOOD GA 30566-2521
Georgia,Active,3274,AVONDALE FOOD MART,2767 E COLLEGE AVE DECATUR GA 30030-3920
Georgia,Active,56544,SUPER EXPRESS,6399 MAIN ST ARGYLE GA 31623-2015
Georgia,Active,28490,MANDERS & MIMS GROCERY MARKET,1035 JOHNSON ST SE DAWSON GA 39842-1840
Georgia,Active,38591,ROXY PACKAGE,3101 ROSWELL RD STE Q MARIETTA GA 30062-5594
Georgia,Active,68423,CITGO FOOD MART,5395 BUFORD HWY NORCROSS GA 30071-2600
Georgia,Active,42294,SUGAR & SPICE,202 BRUMBELOW RD CARROLLTON GA 30117-2744
Georgia,Inactive,3003,MINI FOOD STORE #13,2746 RIVERSIDE DR MACON GA 31204-1442
Georgia,Active,45875,SAV A LOT,1275 MERCHANTS DR DALLAS GA 30132-5036
Georgia,Inactive,53397,TEXACO FOOD MART,860 SIX FLAGS RD # B AUSTELL GA 30168-7859
Georgia,Inactive,66362,PEACHTREE TAVERN,3179 PEACHTREE RD NE ATLANTA GA 30305-1851
Georgia,Inactive,27024,PEACHTREE TAVERN,3179 PEACHTREE RD NE ATLANTA GA 30305-1851
Georgia,Active,54293,SHOPPER STOP 334,106 BROAD ST CUSSETA GA 31805-3704
Georgia,Active,17506,QUICK STOP #109,4407 HABERSHAM ST SAVANNAH GA 31405-4208
Georgia,Active,38237,BP GAS STATION,1989 HOSEA L WILLIAMS DR SE ATLANTA GA 30317-2223
Georgia,Active,66345,OMKAR CONVENIENCE STORE,2016 DELESSEPS AVE SAVANNAH GA 31404-4752
Georgia,Active,18408,JIM FOOD MART,1920 JEFFERSONVILLE RD MACON GA 31217-4540
Georgia,Active,59175,REIDSVILLE COUNTRY STORE,116 BRONCO DR REIDSVILLE GA 30453-6557
Georgia,Active,36024,SHELL FOOD MART,10945 MEDLOCK BRIDGE RD JOHNS CREEK GA 30097-1529
Georgia,Active,53848,COBBTOWN MALL,HWY 121 NORTH/37065 HWY 23 COBBTOWN GA 30420
Georgia,Active,21892,BIG H FOOD STORE #44,127 E 12TH ST SW ROME GA 30161-6355
Georgia,Inactive,63032,SUGAR SHACK SMOKEHOUSE LLC,314 E WATER ST BAINBRIDGE GA 39817-3738
Georgia,Inactive,45698,RIVER POINT GOLF CLUB,801 RIVER POINTE DR ALBANY GA 31701-4765
Georgia,Active,63295,RIDLEY'S QUICK STOP,1325 HWY 78 W TALLAPOOSA GA 30176-3491
Georgia,Active,49068,LITTLE RIVER PARK LLC,3069 N COLUMBIA ST MILLEDGEVILLE GA 31061-8478
Georgia,Active,4600,FUELTECH FOOD MART,314 5TH ST COLUMBUS GA 31901-3127
Georgia,Active,2725,FAIR STREET SUPER MARKET,1021 FAIR ST SW ATLANTA GA 30314-3112
Georgia,Active,66574,QUICK STOP GROCERY STORE,4943 HWY-16 TURIN GA 30289
Georgia,Active,39009,KELLYTOWN FOOD MART,1805 KELLEYTOWN RD MCDONOUGH GA 30252-4169
Georgia,Inactive,48753,BIG DISCOUNT FOOD MART,948 DONALD LEE HOLLOWELL PKWY NW ATLANTA GA 30318-6672
Georgia,Active,44218,METRO FUXON,554 PIEDMONT AVE NE STE A ATLANTA GA 30308-4414
Georgia,Active,5585,THRIFTEE SUPERMARKET,232 SAND BAR FERRY RD AUGUSTA GA 30901-1850
Georgia,Inactive,19430,THE HOLE THANG,1705 SHURLING DR MACON GA 31211
Georgia,Active,34144,POWER SPRINGS TEXACO,3290 NEW MACLAND RD POWDER SPRINGS GA 30127-1741
Georgia,Inactive,37678,4 WAY STOP CITGO,801 NORTHSIDE DR CARROLLTON GA 30117-5323
Georgia,Active,26549,J C PACKAGE STORE,2501 PEACH ORCHARD RD AUGUSTA GA 30906-2403
Georgia,Active,66860,SUN DREAMZ INC,120 W CAMPGROUND RD MCDONOUGH GA 30253-8034
Georgia,Active,23520,EXXON FOOD MART,4101 MEMORIAL DR DECATUR GA 30032-1804
Georgia,Active,54365,PEACH MART,13890 GA HIGHWAY 122 BARNEY GA 31625-2908
Georgia,Inactive,56780,MCGINNIS PACKAGE,6955 MCGINNIS FRY RD STE 101 JOHNS CREEK GA 30097-1547
Georgia,Active,49905,JOHNNY'S NEW YORK STYLE PIZZA,676 HIGHLAND AVE NE ATLANTA GA 30312-1436
Georgia,Active,64948,STOP & SHOP,15227 HWY 17 TOWNSEND GA 31331
Georgia,Active,49584,EXITOS LATINOS,6806 PEACHTREE INDUSTRIAL BLVD STE C DORAVILLE GA 30360-2303
Georgia,Active,33982,"AMERICAN LEGION POST #313, INC",122 MCINTOSH ST VIDALIA GA 30474-3107
Georgia,Active,6151,SMYRNA FOOD MART,1828 SPRING RD SE SMYRNA GA 30080-2524
Georgia,Inactive,51592,LAURA HILL,2195 WATSON BLVD STE I WARNER ROBINS GA 31093-8027
Georgia,Active,42415,CHEVERON FOOD MART,6385 ROSWELL RD NE SANDY SPRINGS GA 30328-3142
Georgia,Active,34464,BILLIARES LUCKY 77,185 N NORCROSS TUCKER RD NORCROSS GA 30071-2463
Georgia,Active,63834,KOUNTRY MARKET,6017 HWY 315 CATAULA GA 31804
Georgia,Inactive,53142,ROCKYS TOBACCO,3523 MERCER UNIVERSITY DR MACON GA 31204-4903
Georgia,Active,63654,PERIN FOOD MART,1895 JEFFERSONVILLE RD MACON GA 31217-4346
Georgia,Active,57602,VIZO'S WINE AND SPIRITS,1750 POWDER SPRINGS RD SW STE 310 MARIETTA GA 30064-4862
Georgia,Active,49152,ROSES,9747 BUCHANAN HWY TEMPLE GA 30179-5033
Georgia,Active,14991,SOUTHWEST PACKAGE STORE,2110 CAMPBELLTON RD SW ATLANTA GA 30311-4606
Georgia,Inactive,64554,PREMIUM PACKAGE OUTLET,3651 DAWSON FOREST RD E STE 400 DAWSONVILLE GA 30534-0405
Georgia,Active,36216,"EL BAJIO SUPERMARKET, INC",3200 BUFORD HWY STE 10 DULUTH GA 30096-3500
Georgia,Active,20795,SHORT STOP,2510 MILLEDGEVILLE RD AUGUSTA GA 30904-4932
Georgia,Active,59828,MARY'S POOL HALL,97 COMMERCE ST HAWKINSVILLE GA 31036-8416
Georgia,Active,53103,INTERNATIONAL BEVERAGE,5224 BUFORD HWY NE DORAVILLE GA 30340-1107
Georgia,Active,32735,MILLEN BAY STATION,505 US HIGHWAY 25 N MILLEN GA 30442-1429
Georgia,Active,45683,SYLVIAS BAR & CANTINA,132 PRIMITIVE AVE SW PELHAM GA 31779-1682
Georgia,Active,58966,WOLF PEN GAP COUNTRY STORE,41 WOLF PEN GAP RD SUCHES GA 30572-1405
Georgia,Active,55925,SUPER EXPRESS NO 3,2545 PEACH ORCHARD RD AUGUSTA GA 30906-2412
Georgia,Active,22725,S & G MARKET,532 UNDERWOOD ST DALTON GA 30721-0408
Georgia,Inactive,31489,SKELTON GROCERY,8195 ROYSTON HWY CANON GA 30520-4547
Georgia,Active,20260,CIRCLE W. SHOPPETTE,3686 N HIGHWAY 16 WHITESBURG GA 30185-2816
Georgia,Active,24116,GRANTVILLE B.P.,5325 HIGHWAY 29 GRANTVILLE GA 30220-2136
Georgia,Active,64934,HAPPY STORE CITGO,4060 M L KING JR DR SW ATLANTA GA 30336-1608
Georgia,Active,14514,TEXACO FOOD MART,6139 COVINGTON HWY LITHONIA GA 30058-5467
Georgia,Active,2621,VEL'S PACKAGE SHOP,391 LANES BRIDGE RD JESUP GA 31545-7889
Georgia,Active,14513,OK PANTRY,502 HIGHLAND AVE AUGUSTA GA 30904-4658
Georgia,Active,63666,MOUNTAIN MARTS,18 HIGHWAY 123 TOCCOA GA 30577-6297
Georgia,Active,43524,"JOSEPH GLOBAL, INC.",3140 COBB PKWY NW STE 30 KENNESAW GA 30152-1014
Georgia,Active,3978,DOUBLE NICKEL,879 ALABAMA AVE S BREMEN GA 30110-2305
Georgia,Active,65429,KELLY'S PIZZA AND PACKAGE,3445 HIGHWAY 27 UNIT 3 BUCHANAN GA 30110
Georgia,Inactive,69883,KELLY'S PIZZA AND PACKAGE,131 DOE VALLEY RD TALLAPOOSA GA 30176-3384
Georgia,Inactive,37326,CHEVRON FOODMART,6125 OLD DIXIE HWY FOREST PARK GA 30297-3211
Georgia,Active,68281,DENNIS SPORT SHOP LLC,9296 US HIGHWAY 1 S LYONS GA 30436-6711
Georgia,Active,5617,BARTON VILLAGE PACKAGE STORE,2372 BARTON CHAPEL RD AUGUSTA GA 30906-9064
Georgia,Active,68178,SEGARS SPORTS,2956 GA HIGHWAY 68 N SANDERSVILLE GA 31082-6854
Georgia,Active,34121,WARM SPRINGS BP FOODS,5985 SPRING ST WARM SPRINGS GA 31830-2149
Georgia,Active,33140,BRASELTON CHEVRON,5621 HIGHWAY 53 BRASELTON GA 30517-3124
Georgia,Active,15903,DEER TRAIL COUNTRY CLUB,US HWY 341 SOUTH BARNESVILLE GA 30204
Georgia,Active,31669,292 COUNTRY PANTRY,893 GA HIGHWAY 292 LYONS GA 30436-2532
Georgia,Active,68115,SHELL FOOD MART,5976 ATLANTA HWY FLOWERLY BRANCH GA 30542
Georgia,Active,38171,"SAWAN-KUNAL, LLC",2650 MANCHESTER EXPY COLUMBUS GA 31904-5207
Georgia,Inactive,65722,BRITO FOOD MART INC,3020 BUFORD HWY NE ATLANTA GA 30329-1804
Georgia,Inactive,28348,KWIK SERV #3,104 COTTON WOOD MILL RD TUNNEL HILL GA 30755
Georgia,Active,66371,KWIK SERV #5,5040 HIGHWAY 76 CHATSWORTH GA 30705-7310
Georgia,Active,66149,KWIK SERV #6,1010 N 3RD AVE CHATSWORTH GA 30705-2118
Georgia,Active,68769,J & D LIQUOR STORE,2213 E OGLETHROPE BLVD ALBANY GA 31705
Georgia,Active,1428,KORNER PACKAGE STORE,5990 FAIRBURN RD DOUGLASVILLE GA 30134-2303
Georgia,Active,41665,TRUCK STOP,2021 GA HIGHWAY 32 W ALMA GA 31510-4366
Georgia,Active,33973,SHOP RITE,1201 NORTH ST E VIDALIA GA 30474-8661
Georgia,Inactive,31366,JAMES JOYCE IRISH PUB,22 N AVONDALE RD AVONDALE ESTATES GA 30002-1320
Georgia,Active,94,WILMINGTON ISLAND BEVERAGE,205 JOHNNY MERCER BLVD SAVANNAH GA 31410-2119
Georgia,Active,68217,AADESHWAR9999 INC,800 JOE FRANK HARRIS PKWY SE CARTERSVILLE GA 30120-2461
Georgia,Active,40718,RACHAEL'S 1190,1190 KING GEORGE BLVD SAVANNAH GA 31419-8990
Georgia,Active,68794,"BOLTON FOOD, LLC.",371 PAT MELL RD SE STE 169 MARIETTA GA 30060-5002
Georgia,Active,58212,ANDY & MOE LIQUOR STORE,3156 ATHENS HWY STE B JEFFERSON GA 30549-5626
Georgia,Active,24120,QUICKSTOP #2,4052 GLENWOOD RD DECATUR GA 30032-4643
Georgia,Inactive,54722,THE KEG AT ROCKBRIDGE,7245 ROCKBRIDGE RD STE 100 LITHONIA GA 30058-8614
Georgia,Active,15973,PILOT TRAVEL #254,650 HIGHWAY 299 WILDWOOD GA 30757-4031
Georgia,Active,28941,PILOT TRAVEL CENTER # 065,4091 JIMMIE DYESS PKWY AUGUSTA GA 30909-9469
Georgia,Active,25815,PILOT TRAVEL CENTER # 066,5888 HIGHWAY 53 BRASELTON GA 30517-2704
Georgia,Active,30974,PILOT TRAVEL CENTER # 067,968 CASSVILLE WHITE RD NE CARTERSVILLE GA 30121-7203
Georgia,Active,12406,PILOT TRAVEL CENTER # 068,2185 US HIGHWAY 441 DUBLIN GA 31021-1716
Georgia,Active,13762,PILOT TRAVEL CENTER # 069,1960 WHITESVILLE RD LAGRANGE GA 30240-6022
Georgia,Active,42567,UNION HILL VALERO,5963 UNION HILL RD CANTON GA 30115-6802
Georgia,Active,62127,DARWIN'S LLC,1598 ROSWELL RD MARIETTA GA 30062-3617
Georgia,Inactive,23269,DARWIN'S LLC,1598 ROSWELL RD MARIETTA GA 30062-3617
Georgia,Active,12259,TOP LINE,4915 BLOOMFIELD RD MACON GA 31206-4309
Georgia,Active,27372,CHEVRON FOOD MART,2050 SYLVAN RD SW ATLANTA GA 30310-5022
Georgia,Active,54813,CITY LIMITS PACKAGE,11311 WAYCROSS HWY SCREVEN GA 31560-9771
Georgia,Active,39511,LOVEJOY QUICKSTOP,11673 HASTINGS BRIDGE RD HAMPTON GA 30228-6279
Georgia,Active,16647,CITGO FOOD MART,1251 INDIAN TRAIL LILBURN RD NORCROSS GA 30093-4502
Georgia,Active,56880,DIVE BAR,3184 ROSWELL RD NW ATLANTA GA 30305-1850
Georgia,Active,63453,S&L GROCERY,877 REED POND RD NW DALTON GA 30720-6280
Georgia,Active,34158,EZ SHOPER,3235 MARTIN LUTHER KING JR DR SW ATLANTA GA 30311-1316
Georgia,Active,49838,LAXMI PETROLEUM INC,10490 BELLS FERRY RD CANTON GA 30114-9581
Georgia,Active,37290,WAL-MART SUPERCENTER # 878,1500 MARKET PLACE BLVD CUMMING GA 30041-7926
Georgia,Active,35132,WAL-MART SUPERCENTER # 889,15328 US HIGHWAY 19 S THOMASVILLE GA 31757-4824
Georgia,Active,49925,WAL-MART SUPERCENTER #0722,1735 S HIGHWAY 27 CARROLLTON GA 30117-8928
Georgia,Active,48817,WAL-MART SUPERCENTER #1018,1099 INDIAN DR EASTMAN GA 31023-7663
Georgia,Active,58236,LITTLE'S FOOD STORE,198 CARROLL ST SE ATLANTA GA 30312-2304
Georgia,Active,6376,B.P.,2536 HIGHWAY 81 S COVINGTON GA 30016-2547
Georgia,Active,31240,NOBLE FOOD MART,1885 JONESBORO RD SE ATLANTA GA 30315-5336
Georgia,Active,45541,MELLOW MUSHROOM PIZZA,1167 BROAD ST AUGUSTA GA 30901-1117
Georgia,Active,15633,GEO FOOD MART,8188 HIGHWAY 41 WOODLAND GA 31836
Georgia,Active,66872,TARGET MANGEMENT USA LLC,2001 WYNNTON RD COLUMBUS GA 31906-2406
Georgia,Active,36699,MARKET PLACE,16950 GA HIGHWAY 74 CULLODEN GA 31016-5922
Georgia,Active,36387,PILOT TRAVEL CENTER # 071,7001 GA HIGHWAY 21 PRT WENTWORTH GA 31407-9715
Georgia,Active,2281,PILOT TRAVEL CENTER # 072,1504 DEAN FOREST RD SAVANNAH GA 31408-9537
Georgia,Active,19274,PILOT TRAVEL CENTER # 073,3495 MADISON HWY VALDOSTA GA 31601-8634
Georgia,Active,31418,PILOT TRAVEL CENTER # 192,4431 UNION RD TIFTON GA 31794-8330
Georgia,Active,39855,PILOT TRAVEL CENTER # 267,2965 GA HWY 247 C BRYON GA 31008
Georgia,Active,31250,PILOT TRAVEL CENTER # 319,243 CONNECTOR 3 SW DALTON GA 30720-9264
Georgia,Active,39016,PILOT TRAVEL CENTER # 417,625 CARROLLTON ST TEMPLE GA 30179-4133
Georgia,Active,63554,QUICK STOP#3,1974 SYLVAN RD SW ATLANTA GA 30310-5043
Georgia,Active,4477,A & B VARIETY,345 EDGEWOOD AVE SE ATLANTA GA 30312-1727
Georgia,Active,43403,CLEVELAND TEXACO,757B CLEVELAND AVE SW ATLANTA GA 30315-7225
Georgia,Inactive,57606,SHORT TRIP,165 CASSVILLE RD CARTERSVILLE GA 30120-2657
Georgia,Active,34841,SHORT TRIP,165 CASSVILLE RD CARTERSVILLE GA 30120-2657
Georgia,Active,65970,ROYAL FOOD STORE,2488 W CURRAHEE ST TOCCOA GA 30577-3291
Georgia,Active,63497,CITGO FOOD MART,4420 ROCKBRIDGE RD STONE MOUNTAIN GA 30083-4255
Georgia,Active,48818,WAL-MART SUPERCENTER #1024,414 S MAIN ST SWAINSBORO GA 30401-3644
Georgia,Active,48430,WAL-MART SUPERCENTER #1061,136 E JARMAN ST HAZLEHURST GA 31539-6130
Georgia,Active,47174,WAL-MART SUPERCENTER #1121,2592 N COLUMBIA ST MILLEDGEVILLE GA 31061-8709
Georgia,Active,50022,WAL-MART SUPERCENTER #1122,3886 GA HWY 17 TOCCOA GA 30577
Georgia,Active,54388,WAL-MART SUPERCENTER #1181,1785 COBB PKWY S MARIETTA GA 30060-9288
Georgia,Active,47988,WAL-MART SUPERCENTER #1184,1825 ROCKBRIDGE RD STONE MOUNTAIN GA 30087-3335
Georgia,Active,51819,WAL-MART SUPERCENTER #1215,450 W BELMONT DR CALHOUN GA 30701-3016
Georgia,Active,54097,WAL-MART SUPERCENTER #1227,260 BOBBY JONES EXPY MARTINEZ GA 30907-2433
Georgia,Active,51667,WAL-MART SUPERCENTER #1311,5448B WHITTLESEY BLVD COLUMBUS GA 31909-7296
Georgia,Active,43363,PILOT TRAVEL CENTER # 627,2990 US HIGHWAY 17 S BRUNSWICK GA 31523-7747
Georgia,Active,27304,PILOT TRAVEL CENTER # 632,288 RESACA BEACH BLVD NW RESACA GA 30735-6002
Georgia,Active,43405,PILOT TRAVEL CENTER #144,2975 GUN CLUB RD AUGUSTA GA 30907-4880
Georgia,Active,34880,PILOT TRAVEL CENTER #260,310 CORDELE RD ALBANY GA 31705-2409
Georgia,Active,37749,PILOT TRAVEL CENTER #312,882 GEORGIA HIGHWAY 100 S TALLAPOOSA GA 30176-4417
Georgia,Active,12903,PILOT TRAVEL CENTER #331,2605 BOULDERCREST RD SE ATLANTA GA 30316-4809
Georgia,Active,34638,PILOT TRAVEL CENTER #344,4600 S ATLANTA RD SE SMYRNA GA 30080-7003
Georgia,Active,23883,PILOT TRAVEL CENTER #415,319 DEER HEAD COVE RD RISING FAWN GA 30738-4853
Georgia,Active,37217,THE PLACE AT TOWNE LAKE,1105 PARKSIDE LN STE 1102 WOODSTOCK GA 30189-5356
Georgia,Active,32356,SUNSHINE GROCERIES,6727 COLLEGE AVE BLACKSHEAR GA 31516-5079
Georgia,Active,66361,COBB FOOD MART,2691 S COBB DR SE SMYRNA GA 30080-1845
Georgia,Active,42435,TEXACO FOOD MART,2161 LAWRENCEVILLE SUWANEE RD SUWANEE GA 30024-2661
Georgia,Active,20921,LI PACKAGE STORE,1061 LEE ST SW ATLANTA GA 30310-3302
Georgia,Active,32451,SAM'S CLUB #6506,1201 N WESTOVER BLVD ALBANY GA 31707-6600
Georgia,Active,32643,SAM'S CLUB #6509,2550 REDMOND CIR NW ROME GA 30165-1913
Georgia,Active,49309,WAL-MART SUPERCENTER #1363,1681 EATONTON RD MADISON GA 30650-4632
Georgia,Active,53062,WAL-MART SUPERCENTER #1766,3100 JOHNSON FERRY RD MARIETTA GA 30062-5657
Georgia,Active,50948,WAL-MART SUPERCENTER #2360,4725 ASHFORD DUNWOODY RD ATLANTA GA 30338-5503
Georgia,Active,50793,WAL-MART SUPERCENTER #2630,1100 N 1ST ST JESUP GA 31545-1609
Georgia,Active,41791,WAL-MART SUPERCENTER #2988,2625 N HIGHWAY 27 LA FAYETTE GA 30728-6533
Georgia,Active,49012,WAL-MART SUPERCENTER #3388,1400 LAWRENCEVILLE HWY LAWRENCEVILLE GA 30044-2035
Georgia,Active,50059,WAL-MART SUPERCENTER #3389,3435 CENTERVILLE HWY SNELLVILLE GA 30039-6117
Georgia,Active,51287,WAL-MART SUPERCENTER #3402,1400 HUDSON BRIDGE RD STOCKBRIDGE GA 30281-5018
Georgia,Active,50060,WAL-MART SUPERCENTER #3403,3615 MARIETTA HWY DALLAS GA 30157-9472
Georgia,Active,57674,WAL-MART SUPERCENTER #3485,2257 HIGHWAY 515 BLAIRSVILLE GA 30512-8200
Georgia,Active,38302,PILOT TRAVEL CENTER #416,2201 E 16TH AVE CORDELE GA 31015-5376
Georgia,Active,46148,PILOT TRAVEL CENTER #420,1881 EATONTON RD MADISON GA 30650-4677
Georgia,Active,45982,PILOT TRAVEL CENTER #421,142 CARBONDALE RD SW DALTON GA 30721-5301
Georgia,Active,45920,PILOT TRAVEL CENTER #422,1645 HIGHWAY 29 S NEWNAN GA 30263-5296
Georgia,Active,64242,PILOT TRAVEL CENTER #575,491 ST MARYS RD SAINT MARYS GA 31558-4940
Georgia,Active,35043,PILOT TRAVEL CENTER #630,1125 BUCKSNORT RD JACKSON GA 30233-6010
Georgia,Active,47777,WAL MART SUPERCENTER #1340,5401 FAIRINGTON RD LITHONIA GA 30038-1202
Georgia,Active,60293,WAL MART SUPERCENTER #1458,3040 BATTLEFIELD PKWY FORT OGLETHORPE GA 30742-4004
Georgia,Active,53773,WAL-MART SUPERCENTER #3609,2940 ANVIL BLOCK RD ELLENWOOD GA 30294-2403
Georgia,Active,51642,WAL-MART SUPERCENTER #3621,1871 CHAMBLEE TUCKER RD CHAMBLEE GA 30341-2737
Georgia,Active,52237,WAL-MART SUPERCENTER #3627,3875 MUNDY MILL RD OAKWOOD GA 30566-3415
Georgia,Active,50386,WAL-MART SUPERCENTER #3709,2427 GRESHAM RD SE ATLANTA GA 30316-3709
Georgia,Active,51350,WAL-MART SUPERCENTER #3748,3826 COBB PKWY NW ACWORTH GA 30101-4022
Georgia,Active,50356,WAL-MART SUPERCENTER #3750,502 BOOTH RD WARNER ROBINS GA 31088-3422
Georgia,Active,51288,WAL-MART SUPERCENTER #3775,1801 HOWELL MILL RD NW ATLANTA GA 30318-2510
Georgia,Active,51289,WAL-MART SUPERCENTER #3786,3250 SARDIS CHURCH RD BUFORD GA 30519-6019
Georgia,Active,50705,WAL-MART SUPERCENTER #3874,98 POWER CENTER DR DAWSONVILLE GA 30534
Georgia,Active,34922,PILOT TRAVEL CENTER #631,7001 LAKE PARK BELLVILLE RD LAKE PARK GA 31636-4027
Georgia,Active,52125,PILOT TRAVEL CENTER #633,3600 HIGHWAY 77 S GREENSBORO GA 30642-4260
Georgia,Active,40203,PILOT TRAVEL CENTER #634,650 CARROLLTON ST TEMPLE GA 30179-4143
Georgia,Active,48385,PILOT TRAVEL CENTERS 398,39 VICTORY LN VIENNA GA 31092-6859
Georgia,Active,65319,ECHO EXPRESS,11337 HIGHWAY 106 CARNESVILLE GA 30521-2822
Georgia,Active,57892,WAL MART SUPERCENTER #5709,4949 BILL GARDNER PKWY LOCUST GROVE GA 30248-3644
Georgia,Active,45520,WAL-MART STORE # 1070,88 HIGHLAND XING EAST ELLIJAY GA 30540-6052
Georgia,Active,45603,WAL-MART STORE # 1111,1572 ANDERSON HWY HARTWELL GA 30643-7171
Georgia,Active,47522,WAL-MART STORE # 575,12182 HIGHWAY 92 WOODSTOCK GA 30188-4481
Georgia,Active,45349,WAL-MART STORE # 932,1569 N EXPRESSWAY GRIFFIN GA 30223-1746
Georgia,Active,45639,WAL-MART STORE #1047,6065 JONESBORO RD MORROW GA 30260-1106
Georgia,Active,54075,WAL-MART STORE #1338,4701 BUENA VISTA RD COLUMBUS GA 31907-7804
Georgia,Active,53521,WAL-MART SUPERCENTER #4200,6475 GATEWAY RD COLUMBUS GA 31909-5636
Georgia,Active,25699,WAL-MART SUPERCENTER #4283,2801 AIRPORT THRUWAY COLUMBUS GA 31909-5371
Georgia,Active,52312,WAL-MART SUPERCENTER #4409,1801 NATHAN DEAN BYP ROCKMART GA 30153-2019
Georgia,Active,53411,WAL-MART SUPERCENTER #4436,5455 ATLANTA HWY ALPHARETTA GA 30004-2928
Georgia,Active,57771,WAL-MART SUPERCENTER #4556,14030 ABERCORN ST SAVANNAH GA 31419-1935
Georgia,Active,52304,WAL-MART SUPERCENTER #459,10300 INDUSTRIAL BLVD NE COVINGTON GA 30014-1477
Georgia,Active,59364,WAL-MART SUPERCENTER #4616,260 DONALD E THURMAN PKWY CLEVELAND GA 30528
Georgia,Active,48474,WAL-MART SUPERCENTER #5275,6435 BELLS FERRY RD WOODSTOCK GA 30189-2317
Georgia,Active,48428,WAL-MART SUPERCENTER #5363,11465 TARA BLVD LOVEJOY GA 30250
Georgia,Active,38739,ENMARK STATIONS # 010,14000 ABERCORN ST SAVANNAH GA 31419-1935
Georgia,Active,41812,ENMARK STATIONS # 031,610 S SLAPPEY BLVD ALBANY GA 31701-2612
Georgia,Inactive,41935,ENMARK STATIONS # 140,840 N MAIN ST CEDARTOWN GA 30125-2326
Georgia,Active,42900,ENMARK STATIONS # 180,402 N 7TH ST CORDELE GA 31015-4365
Georgia,Active,46213,ENMARK STATIONS # 255,4318 OGEECHEE RD SAVANNAH GA 31405-1204
Georgia,Active,28993,FLASH FOODS #188,1321 GA HIGHWAY 40 E KINGSLAND GA 31548-6807
Georgia,Active,38340,FLASH FOODS #190,12155 HIGHWAY 92 WOODSTOCK GA 30188-4298
Georgia,Active,3673,FLASH FOODS #191,1494 HWY #84 BLACKSHEAR GA 31516
Georgia,Active,27126,FLASH FOODS #192,3056 N COLUMBIA ST MILLEDGEVILLE GA 31061-8793
Georgia,Active,50662,FLASH FOODS #193,111 SUNSET BLVD JESUP GA 31545-0400
